content_producer	term_id	langs	country	type	result_number	link_type	link_accessibility	how_recent_is_the_information	what_is_the_author_background	are_there_major_scientific_errors_in_the_link	how_accurate_is_the_scientific_content_presen	are_there_any_scientific_terms_that_lay_peopl	jargon_score	is_a_scientific_background_high_school_or_abo	x1_none_of_the_below	x2_others	x3_place_to_leave_comments_ask_questions	x4_graphs	x5_relevant_multimedia_e_g_video_animation_et	x6_hyper_links	x7_numerical_data	x8_list_of_sources	x9_citation_or_references_to_relevant_literat	are_there_local_examples_in_the_content_e_g_r	local_examples_prop	does_the_content_present_advantages_and_disad	site_type_fct	producer_high_cred	access_multimedia	access_sci	accuracy	cred	cons_n_neg	cons_n_pos	contextual	recency	conspiracy	access	agg_sci_qual	agg_sci_qual_norm
1	70	English	United States	Socio-Scientific Issues	6	3	4	4	3	2	0	2	3	2	1	0	0	0	0	0	0	0	0	2	1	0	Text	TRUE	0	2	1	2	0	0	2	1	0	2	8	3
1	6	Chinese	United States	Canonical Scientific Issues	10	1	1	1	1	2	3	2	3	2	1	0	0	0	0	0	0	0	0	1	0.5	1	Text	TRUE	0	2	1	1	0	0	0	0	0	2	4	1.08333333333333
1	8	Chinese	United States	Canonical Scientific Issues	3	1	1	2	1	2	3	2	3	2	1	0	0	0	0	0	0	0	0	1	0.5	2	Text	TRUE	0	2	1	1	0	0	0	0	0	2	4	1.08333333333333
1	12	Chinese	United States	Canonical Scientific Issues	9	1	1	4	3	2	3	2	3	2	0	0	0	0	0	0	1	0	0	1	0.5	2	Text	TRUE	0	2	1	2	0	0	0	1	0	2	6	2.33333333333333
1	46	Chinese	United States	Novel Science and Technology Issues	3	1	1	3	3	2	3	1	1	1	0	0	0	0	0	0	1	1	1	1	0.5	2	Text	TRUE	0	0	1	4	0	0	0	0	0	0	5	1.5
1	52	Chinese	United States	Novel Science and Technology Issues	2	1	1	4	1	2	3	1	2	2	0	0	0	0	0	1	0	0	0	1	0.5	1	Text	TRUE	1	1	1	1	0	0	1	1	0	2	6	2.41666666666667
1	54	Chinese	United States	Socio-Scientific Issues	12	1	1	4	2	2	3	2	3	2	0	0	0	0	0	0	1	0	0	2	1	2	Text	TRUE	0	2	1	1	0	0	2	1	0	2	7	2.75
1	66	Chinese	United States	Socio-Scientific Issues	10	1	1	4	3	2	3	1	1	2	0	0	0	0	0	0	1	0	1	2	1	1	Text	TRUE	0	1	1	3	0	0	2	1	0	1	8	3.08333333333333
1	8	Vietnamese	Vietnam	Canonical Scientific Issues	3	1	1	4	2	2	3	1	1	1	1	0	0	0	0	0	0	0	0	1	0.5	2	Text	TRUE	0	0	1	1	0	0	1	1	0	0	4	2.08333333333333
1	8	Vietnamese	Vietnam	Canonical Scientific Issues	9	1	1	1	1	2	3	2	3	2	0	0	0	0	0	1	0	0	0	2	1	2	Text	TRUE	1	2	1	1	0	0	2	0	0	3	7	1.91666666666667
1	28	Vietnamese	Vietnam	Canonical Scientific Issues	8	1	1	1	1	2	3	2	3	2	0	0	0	0	1	0	1	0	0	2	1	2	Text	TRUE	1	2	1	1	0	0	2	0	0	3	7	1.91666666666667
1	39	Vietnamese	Vietnam	Novel Science and Technology Issues	1	1	1	4	1	2	3	2	3	2	0	0	0	0	0	1	1	0	0	0	0	0	Text	TRUE	1	2	1	1	0	0	1	1	0	3	7	2.58333333333333
1	39	Vietnamese	Vietnam	Novel Science and Technology Issues	3	1	1	4	1	2	3	2	3	2	0	0	0	0	0	1	0	0	1	2	1	2	Text	TRUE	1	2	1	2	0	0	2	1	0	3	9	3.16666666666667
1	39	Vietnamese	Vietnam	Novel Science and Technology Issues	12	1	1	4	1	2	3	2	3	2	0	0	0	0	0	1	0	0	0	2	1	2	Text	TRUE	1	2	1	1	0	0	2	1	0	3	8	2.91666666666667
1	54	Vietnamese	Vietnam	Socio-Scientific Issues	10	1	1	4	1	2	3	2	3	2	0	0	0	0	0	0	0	0	1	1	0.5	2	Text	TRUE	0	2	1	2	0	0	1	1	0	2	7	2.66666666666667
1	59	Vietnamese	Vietnam	Socio-Scientific Issues	3	1	1	4	2	2	3	1	1	1	0	0	1	0	1	0	1	0	1	1	0.5	2	Text	TRUE	1	0	1	2	0	0	1	1	0	1	6	2.5
1	66	Vietnamese	Vietnam	Socio-Scientific Issues	3	1	1	4	2	2	3	2	3	2	0	0	0	0	1	0	1	0	1	2	1	2	Text	TRUE	1	2	1	2	0	0	2	1	0	3	9	3.16666666666667
1	71	Vietnamese	Vietnam	Socio-Scientific Issues	2	1	1	4	2	2	3	2	3	2	0	0	1	0	1	0	1	0	0	2	1	2	Text	TRUE	1	2	1	1	0	0	2	1	0	3	8	2.91666666666667
1	59	Afrikaans	South Africa	Socio-Scientific Issues	3	1	1	2	1	2	3	1	1	1	0	0	0	0	0	1	0	1	1	2	1	2	Text	TRUE	1	0	1	3	0	0	2	0	0	1	7	2.08333333333333
1	8	Zulu	South Africa	Canonical Scientific Issues	9	1	1	2	2	2	3	2	3	2	1	0	0	0	0	0	0	0	0	2	1	2	Text	TRUE	0	2	1	1	0	0	2	0	0	2	6	1.75
1	68	Zulu	South Africa	Socio-Scientific Issues	3	1	4	4	2	0	0	0	0	2	0	0	0	0	0	1	0	0	0	2	1	2	Text	TRUE	1	1	0	1	0	0	2	1	0	2	6	2.25
1	5	Portuguese	Brazil	Canonical Scientific Issues	3	1	4	1	1	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	2	Database	TRUE	3	1	0	1	0	0	1	0	0	4	6	1.25
1	5	Portuguese	Brazil	Canonical Scientific Issues	4	1	4	1	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	Database	TRUE	2	1	0	1	0	0	0	0	0	3	4	0.75
1	5	French	Democratic Republic of the Congo	Canonical Scientific Issues	7	1	1	1	1	2	3	2	3	2	0	0	0	0	1	1	0	0	0	2	1	1	Database	TRUE	3	2	1	1	0	0	1	0	0	5	8	1.91666666666667
1	65	German	Germany	Socio-Scientific Issues	3	1	4	1	1	0	0	2	3	2	0	0	1	0	0	1	0	0	0	1	0.5	1	Database	TRUE	2	2	0	1	0	0	1	0	0	4	6	1.25
1	5	Spanish	Spain	Canonical Scientific Issues	3	1	1	1	1	2	3	2	3	2	0	0	0	1	1	1	1	0	0	2	1	2	Database	TRUE	4	2	1	1	0	0	2	0	0	6	10	2.41666666666667
1	5	Spanish	Spain	Canonical Scientific Issues	4	1	1	1	1	2	3	2	3	2	0	0	0	0	1	1	1	0	1	2	1	2	Database	TRUE	3	2	1	2	0	0	2	0	0	5	10	2.5
1	44	Spanish	Spain	Novel Science and Technology Issues	10	1	1	1	1	2	3	2	3	2	0	1	0	0	1	1	1	0	0	1	0.5	1	Database	TRUE	3	2	1	1	0	0	0	0	0	5	7	1.58333333333333
1	54	Spanish	Spain	Socio-Scientific Issues	1	1	1	1	1	2	3	2	3	2	0	0	0	0	1	1	0	0	0	2	1	1	Database	TRUE	3	2	1	1	0	0	2	0	0	5	9	2.25
1	35	Spanish	Spain	Canonical Scientific Issues	7	1	1	1	1	2	3	2	3	2	0	1	0	0	1	1	1	0	0	1	0.5	1	Database	TRUE	3	2	1	1	0	0	0	0	0	5	7	1.58333333333333
1	5	French	France	Canonical Scientific Issues	8	1	4	1	1	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	Database	TRUE	3	1	0	1	0	0	0	0	0	4	5	0.916666666666667
1	68	French	France	Socio-Scientific Issues	3	3	1	4	1	2	3	2	3	1	0	0	0	0	0	1	0	0	0	2	1	2	Database	TRUE	2	1	1	1	0	0	3	1	0	3	9	3.25
1	71	French	France	Socio-Scientific Issues	1	1	1	4	1	2	3	2	3	2	0	0	0	0	0	1	0	0	0	2	1	2	Database	TRUE	2	2	1	1	0	0	2	1	0	4	9	3.08333333333333
1	28	French	France	Canonical Scientific Issues	2	1	4	1	1	0	0	2	3	2	0	0	0	0	0	1	0	0	0	0	0	0	Database	TRUE	2	2	0	1	0	0	0	0	0	4	5	0.916666666666667
1	54	French	France	Socio-Scientific Issues	4	1	4	1	1	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	Database	TRUE	3	1	0	1	0	0	0	0	0	4	5	0.916666666666667
1	59	French	France	Socio-Scientific Issues	3	3	4	1	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	Database	TRUE	2	1	0	1	0	0	1	0	0	3	5	1.08333333333333
1	54	Indonesian	Indonesia	Socio-Scientific Issues	12	1	1	4	1	2	3	2	3	2	0	0	0	0	1	0	1	0	0	2	1	2	Database	TRUE	2	2	1	1	0	0	2	1	0	4	9	3.08333333333333
1	68	Indonesian	Indonesia	Socio-Scientific Issues	4	1	1	4	1	2	3	2	3	2	0	0	0	0	1	0	1	0	0	2	1	2	Database	TRUE	2	2	1	1	0	0	2	1	0	4	9	3.08333333333333
1	5	Hebrew	Israel	Canonical Scientific Issues	3	1	1	4	1	2	3	2	3	2	0	0	0	0	0	1	1	1	0	2	1	1	Database	TRUE	2	2	1	2	0	0	2	1	0	4	10	3.33333333333333
1	54	Hebrew	Israel	Socio-Scientific Issues	4	1	4	4	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	Database	TRUE	2	1	0	1	0	0	0	1	0	3	5	1.75
1	58	Hebrew	Israel	Socio-Scientific Issues	6	1	1	4	1	2	3	1	1	1	0	0	0	1	0	0	1	0	0	2	1	1	Database	TRUE	2	0	1	1	0	0	1	1	0	2	6	2.41666666666667
1	28	Japanese	Japan	Canonical Scientific Issues	2	1	1	1	1	0	0	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	1	Database	TRUE	2	2	0	1	0	0	0	0	0	4	5	0.916666666666667
1	58	Japanese	Japan	Socio-Scientific Issues	3	1	4	1	1	0	0	0	0	2	0	0	0	0	1	1	0	0	0	1	0.5	1	Database	TRUE	3	1	0	1	0	0	0	0	0	4	5	0.916666666666667
1	58	Japanese	Japan	Socio-Scientific Issues	10	1	4	4	1	0	3	0	0	2	0	0	0	0	0	1	0	0	0	1	0.5	1	Database	TRUE	2	1	0	1	0	0	0	1	0	3	5	1.75
1	65	Japanese	Japan	Socio-Scientific Issues	2	1	1	1	1	0	3	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	1	Database	TRUE	2	2	0	1	0	0	0	0	0	4	5	0.916666666666667
1	65	Japanese	Japan	Socio-Scientific Issues	10	1	1	4	1	2	3	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	1	Database	TRUE	2	2	1	1	0	0	0	1	0	4	7	2.41666666666667
1	66	Japanese	Japan	Socio-Scientific Issues	9	1	1	4	1	0	0	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	1	Database	TRUE	2	2	0	1	0	0	0	1	0	4	6	1.91666666666667
1	68	Japanese	Japan	Socio-Scientific Issues	1	1	1	4	1	2	3	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	1	Database	TRUE	2	2	1	1	0	0	0	1	0	4	7	2.41666666666667
1	68	Japanese	Japan	Socio-Scientific Issues	6	1	1	4	1	2	3	2	3	2	0	0	0	0	1	1	0	0	0	1	0.5	1	Database	TRUE	3	2	1	1	0	0	1	1	0	5	9	2.91666666666667
1	43	Korean	South Korea	Novel Science and Technology Issues	1	1	1	4	1	2	3	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	1	Database	TRUE	2	2	1	1	0	0	0	1	0	4	7	2.41666666666667
1	71	Turkish	Turkey	Socio-Scientific Issues	7	1	1	4	1	2	2	2	3	2	0	0	0	1	0	0	1	0	0	1	0.5	1	Database	TRUE	2	2	2	1	0	0	0	1	0	4	8	2.91666666666667
1	28	Taiwanese	Taiwan	Canonical Scientific Issues	3	1	4	1	1	0	3	0	0	2	0	0	0	0	0	1	0	0	0	2	1	0	Database	TRUE	2	1	0	1	0	0	2	0	0	3	6	1.41666666666667
1	39	Taiwanese	Taiwan	Novel Science and Technology Issues	2	1	1	1	1	2	3	2	3	2	0	0	0	0	0	1	1	0	0	1	0.5	1	Database	TRUE	2	2	1	1	0	0	1	0	0	4	7	1.75
1	39	Taiwanese	Taiwan	Novel Science and Technology Issues	10	1	1	1	1	2	3	2	3	2	1	0	0	0	0	0	0	0	0	1	0.5	0	Database	TRUE	1	2	1	1	0	0	0	0	0	3	5	1.25
1	42	Taiwanese	Taiwan	Novel Science and Technology Issues	1	1	1	1	1	2	3	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	0	Database	TRUE	2	2	1	1	0	0	1	0	0	4	7	1.75
1	58	Taiwanese	Taiwan	Socio-Scientific Issues	3	1	4	1	1	0	3	0	0	2	0	0	0	0	0	1	0	0	0	2	1	0	Database	TRUE	2	1	0	1	0	0	2	0	0	3	6	1.41666666666667
1	58	Taiwanese	Taiwan	Socio-Scientific Issues	10	1	1	1	1	2	3	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	1	Database	TRUE	2	2	1	1	0	0	0	0	0	4	6	1.41666666666667
1	59	Taiwanese	Taiwan	Socio-Scientific Issues	10	1	1	4	1	2	3	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	1	Database	TRUE	2	2	1	1	0	0	0	1	0	4	7	2.41666666666667
1	68	Taiwanese	Taiwan	Socio-Scientific Issues	6	1	1	4	1	2	3	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	1	Database	TRUE	2	2	1	1	0	0	1	1	0	4	8	2.75
1	68	Taiwanese	Taiwan	Socio-Scientific Issues	12	1	1	4	1	2	3	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	1	Database	TRUE	2	2	1	1	0	0	1	1	0	4	8	2.75
1	28	English	United States	Canonical Scientific Issues	2	3	1	1	1	2	0	2	3	2	0	0	0	0	1	1	1	0	1	2	1	1	Database	TRUE	3	2	1	2	0	0	3	0	0	5	11	2.83333333333333
1	43	English	United States	Novel Science and Technology Issues	2	3	1	1	3	2	3	1	1	1	0	0	1	1	1	0	1	1	0	0	0	0	Database	TRUE	3	0	1	3	0	0	1	0	0	3	8	2.08333333333333
1	44	English	United States	Novel Science and Technology Issues	1	1	1	1	3	2	3	2	3	2	0	0	1	0	1	1	1	1	1	0	0	0	Database	TRUE	3	2	1	4	0	0	1	0	0	5	11	2.66666666666667
1	59	English	United States	Socio-Scientific Issues	1	1	1	1	3	2	3	2	3	2	0	0	1	1	1	1	1	1	1	2	1	2	Database	TRUE	4	2	1	4	0	0	2	0	0	6	13	3.16666666666667
1	43	Vietnamese	Vietnam	Novel Science and Technology Issues	1	1	1	4	1	2	3	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	2	Database	TRUE	2	2	1	1	0	0	1	1	0	4	8	2.75
1	70	Vietnamese	Vietnam	Socio-Scientific Issues	11	1	1	1	1	2	3	2	3	2	0	0	0	0	0	1	0	0	0	2	1	2	Database	TRUE	2	2	1	1	0	0	1	0	0	4	7	1.75
1	59	Indonesian	Indonesia	Socio-Scientific Issues	5	2	1	1	1	2	3	2	3	2	0	0	0	0	1	0	0	0	0	1	0.5	2	Video	TRUE	1	2	1	1	0	0	1	0	0	3	6	1.58333333333333
1	59	Indonesian	Indonesia	Socio-Scientific Issues	7	2	1	1	2	2	3	2	3	2	0	0	0	0	1	0	0	0	0	1	0.5	2	Video	TRUE	1	2	1	1	0	0	1	0	0	3	6	1.58333333333333
1	42	Hebrew	Israel	Novel Science and Technology Issues	4	2	1	4	1	2	3	1	2	2	0	0	1	0	1	0	0	0	0	1	0.5	1	Video	TRUE	1	1	1	1	0	0	1	1	0	2	6	2.41666666666667
1	58	Hebrew	Israel	Socio-Scientific Issues	2	2	1	3	1	2	3	1	1	2	0	0	1	0	0	0	1	0	0	2	1	1	Video	TRUE	1	1	1	1	0	0	2	0	0	2	6	1.75
1	28	Hebrew	Israel	Canonical Scientific Issues	10	2	1	3	1	2	3	2	3	2	0	0	0	0	1	0	0	0	0	2	1	1	Video	TRUE	1	2	1	1	0	0	2	0	0	3	7	1.91666666666667
1	29	Hebrew	Israel	Canonical Scientific Issues	8	2	1	1	3	2	3	2	3	2	0	0	0	1	0	0	0	0	0	1	0.5	0	Video	TRUE	2	2	1	2	0	0	1	0	0	4	8	2
1	66	Hebrew	Israel	Socio-Scientific Issues	4	2	1	3	1	2	2	1	1	2	0	0	0	1	1	0	1	0	0	2	1	1	Video	TRUE	2	1	2	1	0	0	2	0	0	3	8	2.41666666666667
1	52	Hebrew	Israel	Novel Science and Technology Issues	5	2	1	4	2	2	3	1	2	1	0	0	0	0	1	0	1	0	0	1	0.5	1	Video	TRUE	1	0	1	1	0	0	1	1	0	1	5	2.25
1	35	Italian	Italy	Canonical Scientific Issues	6	2	1	3	1	2	3	2	3	2	0	0	0	0	1	0	1	0	0	1	0.5	2	Video	TRUE	1	2	1	1	0	0	1	0	0	3	6	1.58333333333333
1	44	Russian	Russia	Novel Science and Technology Issues	4	2	1	4	1	2	3	1	2	2	0	0	1	0	1	0	1	0	0	2	1	2	Video	TRUE	1	1	1	1	0	0	1	1	0	2	6	2.41666666666667
1	45	Russian	Russia	Novel Science and Technology Issues	14	2	1	4	1	2	3	1	2	2	0	0	1	0	0	0	1	0	0	2	1	2	Video	TRUE	1	1	1	1	0	0	2	1	0	2	7	2.75
1	6	Turkish	Turkey	Canonical Scientific Issues	8	2	1	1	2	2	3	1	2	1	0	0	0	1	1	0	0	0	0	2	1	2	Video	TRUE	2	0	1	1	0	0	2	0	0	2	6	1.75
1	8	Turkish	Turkey	Canonical Scientific Issues	3	2	1	4	1	2	3	2	3	2	0	0	0	0	1	0	0	0	0	2	1	2	Video	TRUE	1	2	1	1	0	0	2	1	0	3	8	2.91666666666667
1	71	Turkish	Turkey	Socio-Scientific Issues	12	2	1	4	1	2	2	2	3	2	0	0	0	0	0	1	1	0	0	2	1	0	Video	TRUE	2	2	2	1	0	0	2	1	0	4	10	3.58333333333333
1	42	Turkish	Turkey	Novel Science and Technology Issues	9	2	1	4	1	2	3	1	2	2	0	0	1	0	1	1	0	0	0	1	0.5	2	Video	TRUE	2	1	1	1	0	0	1	1	0	3	7	2.58333333333333
1	44	English	United States	Novel Science and Technology Issues	14	1	1	4	3	2	3	2	3	2	0	0	0	0	1	0	0	0	1	0	0	2	Video	TRUE	1	2	1	3	0	0	1	1	0	3	9	3.08333333333333
1	44	English	United States	Novel Science and Technology Issues	12	2	1	4	3	2	3	2	3	2	0	0	0	0	1	0	0	0	0	0	0	2	Video	TRUE	1	2	1	2	0	0	1	1	0	3	8	2.83333333333333
1	38	Vietnamese	Vietnam	Canonical Scientific Issues	4	2	1	4	1	2	3	2	3	2	0	0	1	0	1	0	0	0	0	2	1	2	Video	TRUE	1	2	1	1	0	0	2	1	0	3	8	2.91666666666667
1	39	Vietnamese	Vietnam	Novel Science and Technology Issues	9	2	1	4	1	2	3	2	3	2	0	0	1	0	0	0	0	0	0	2	1	2	Video	TRUE	1	2	1	1	0	0	2	1	0	3	8	2.91666666666667
1	71	Portuguese	Brazil	Socio-Scientific Issues	8	1	1	4	1	2	3	1	1	2	0	0	0	0	1	0	0	0	0	2	1	0	Text_and_illustrations	TRUE	1	1	1	1	0	0	2	1	0	2	7	2.75
1	39	Portuguese	Brazil	Novel Science and Technology Issues	1	1	1	4	2	2	3	1	2	2	0	0	0	0	1	0	0	0	0	1	0.5	1	Text_and_illustrations	TRUE	1	1	1	1	0	0	1	1	0	2	6	2.41666666666667
1	70	French	Democratic Republic of the Congo	Socio-Scientific Issues	10	1	1	1	1	2	3	1	2	1	0	0	0	1	1	1	0	0	0	2	1	2	Text_and_illustrations	TRUE	3	0	1	1	0	0	2	0	0	3	7	1.91666666666667
1	71	French	Democratic Republic of the Congo	Socio-Scientific Issues	7	1	1	1	1	2	3	1	2	1	0	0	0	0	1	1	0	0	0	2	1	2	Text_and_illustrations	TRUE	2	0	1	1	0	0	1	0	0	2	5	1.41666666666667
1	5	German	Germany	Canonical Scientific Issues	4	1	1	4	2	2	3	2	3	2	0	0	1	0	1	1	0	0	1	2	1	1	Text_and_illustrations	TRUE	2	2	1	2	0	0	2	1	0	4	10	3.33333333333333
1	5	German	Germany	Canonical Scientific Issues	2	1	1	1	1	2	3	1	2	2	0	0	1	0	1	1	0	0	0	2	1	1	Text_and_illustrations	TRUE	2	1	1	1	0	0	1	0	0	3	6	1.58333333333333
1	5	German	Germany	Canonical Scientific Issues	3	1	1	4	1	2	3	1	2	2	0	0	1	0	1	1	1	0	1	2	1	1	Text_and_illustrations	TRUE	2	1	1	2	0	0	2	1	0	3	9	3.16666666666667
1	39	German	Germany	Novel Science and Technology Issues	1	1	1	4	1	2	3	1	2	2	0	0	0	0	1	1	0	0	0	1	0.5	1	Text_and_illustrations	TRUE	2	1	1	1	0	0	1	1	0	3	7	2.58333333333333
1	68	German	Germany	Socio-Scientific Issues	9	1	1	1	1	2	3	2	3	2	0	0	0	0	1	1	0	0	0	1	0.5	1	Text_and_illustrations	TRUE	2	2	1	1	0	0	1	0	0	4	7	1.75
1	12	German	Germany	Canonical Scientific Issues	6	1	1	1	1	2	3	1	2	2	0	0	0	0	1	1	0	0	1	1	0.5	2	Text_and_illustrations	TRUE	2	1	1	2	0	0	1	0	0	3	7	1.83333333333333
1	12	German	Germany	Canonical Scientific Issues	10	1	1	3	2	2	3	1	2	2	0	0	1	0	1	1	1	0	1	2	1	1	Text_and_illustrations	TRUE	2	1	1	2	0	0	1	0	0	3	7	1.83333333333333
1	66	German	Germany	Socio-Scientific Issues	3	1	1	4	1	2	3	1	1	2	0	0	1	0	1	1	1	0	1	2	1	1	Text_and_illustrations	TRUE	2	1	1	2	0	0	1	1	0	3	8	2.83333333333333
1	66	German	Germany	Socio-Scientific Issues	2	1	1	4	1	2	3	1	1	1	0	0	1	1	1	1	1	1	1	1	0.5	1	Text_and_illustrations	TRUE	3	0	1	3	0	0	0	1	0	3	8	2.75
1	49	German	Germany	Novel Science and Technology Issues	5	1	1	1	1	2	3	1	1	2	0	0	1	0	1	1	1	0	0	1	0.5	1	Text_and_illustrations	TRUE	2	1	1	1	0	0	0	0	0	3	5	1.25
1	13	Spanish	Spain	Canonical Scientific Issues	3	1	1	1	1	2	3	1	1	2	0	0	0	0	1	1	1	0	0	1	0.5	1	Text_and_illustrations	TRUE	2	1	1	1	0	0	0	0	0	3	5	1.25
1	16	Spanish	Spain	Canonical Scientific Issues	10	1	1	4	1	2	3	2	3	1	0	0	0	0	1	0	1	0	0	1	0.5	1	Text_and_illustrations	TRUE	1	1	1	1	0	0	0	1	0	2	5	2.08333333333333
1	20	Spanish	Spain	Canonical Scientific Issues	1	1	1	1	1	2	3	2	3	2	0	0	0	0	1	1	1	0	0	1	0.5	1	Text_and_illustrations	TRUE	2	2	1	1	0	0	0	0	0	4	6	1.41666666666667
1	39	Spanish	Spain	Novel Science and Technology Issues	2	1	1	4	1	2	3	2	3	2	0	0	1	0	1	1	0	0	0	2	1	2	Text_and_illustrations	TRUE	2	2	1	1	0	0	1	1	0	4	8	2.75
1	42	Spanish	Spain	Novel Science and Technology Issues	3	1	1	1	1	2	3	2	3	2	0	0	0	0	1	0	0	0	0	1	0.5	1	Text_and_illustrations	TRUE	1	2	1	1	0	0	1	0	0	3	6	1.58333333333333
1	43	Spanish	Spain	Novel Science and Technology Issues	2	1	1	4	1	2	3	2	3	1	0	0	1	0	1	1	1	0	0	1	0.5	1	Text_and_illustrations	TRUE	2	1	1	1	0	0	0	1	0	3	6	2.25
1	49	Spanish	Spain	Novel Science and Technology Issues	7	1	1	4	1	2	3	2	3	2	0	0	1	0	1	1	1	0	0	1	0.5	1	Text_and_illustrations	TRUE	2	2	1	1	0	0	0	1	0	4	7	2.41666666666667
1	52	Spanish	Spain	Novel Science and Technology Issues	3	1	1	4	1	2	3	2	3	2	0	0	0	0	1	0	0	0	0	1	0.5	1	Text_and_illustrations	TRUE	1	2	1	1	0	0	0	1	0	3	6	2.25
1	58	Spanish	Spain	Socio-Scientific Issues	9	1	1	1	1	2	3	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	2	Text_and_illustrations	TRUE	1	2	1	1	0	0	1	0	0	3	6	1.58333333333333
1	68	Spanish	Spain	Socio-Scientific Issues	6	1	1	4	1	2	3	2	3	2	0	0	0	0	1	1	1	0	1	1	0.5	1	Text_and_illustrations	TRUE	2	2	1	2	0	0	1	1	0	4	9	3
1	71	Spanish	Spain	Socio-Scientific Issues	7	1	1	1	1	2	3	2	3	2	0	0	0	0	1	1	1	0	0	1	0.5	1	Text_and_illustrations	TRUE	2	2	1	1	0	0	0	0	0	4	6	1.41666666666667
1	71	Spanish	Spain	Socio-Scientific Issues	13	1	1	1	1	2	3	2	3	2	0	0	0	0	1	1	1	0	1	2	1	2	Text_and_illustrations	TRUE	2	2	1	2	0	0	2	0	0	4	9	2.33333333333333
1	42	Spanish	Spain	Novel Science and Technology Issues	1	1	1	4	1	2	3	1	1	2	0	0	0	0	1	0	0	0	0	1	0.5	1	Text_and_illustrations	TRUE	1	1	1	1	0	0	0	1	0	2	5	2.08333333333333
1	66	Spanish	Spain	Socio-Scientific Issues	1	1	1	2	3	2	3	1	1	1	0	0	0	1	1	1	1	0	1	2	1	2	Text_and_illustrations	TRUE	3	0	1	3	0	0	2	0	0	3	9	2.41666666666667
1	66	Spanish	Spain	Socio-Scientific Issues	3	1	1	4	1	2	3	1	1	2	0	0	1	1	0	1	1	0	1	1	0.5	2	Text_and_illustrations	TRUE	2	1	1	2	0	0	1	1	0	3	8	2.83333333333333
1	66	Spanish	Spain	Socio-Scientific Issues	10	1	1	3	1	2	3	1	1	1	0	0	0	1	0	0	1	0	0	1	0.5	1	Text_and_illustrations	TRUE	1	0	1	1	0	0	1	0	0	1	4	1.25
1	68	Spanish	Spain	Socio-Scientific Issues	5	3	4	4	1	0	0	0	0	2	0	0	0	0	1	1	1	0	0	0	0	0	Text_and_illustrations	TRUE	2	1	0	1	0	0	2	1	0	3	7	2.41666666666667
1	39	French	France	Novel Science and Technology Issues	3	1	1	4	1	2	3	2	3	2	0	0	0	0	1	1	0	0	0	2	1	2	Text_and_illustrations	TRUE	2	2	1	1	0	0	2	1	0	4	9	3.08333333333333
1	42	French	France	Novel Science and Technology Issues	1	1	1	4	1	2	3	1	2	1	0	0	0	0	1	1	0	0	0	1	0.5	1	Text_and_illustrations	TRUE	2	0	1	1	0	0	0	1	0	2	5	2.08333333333333
1	65	French	France	Socio-Scientific Issues	4	1	1	4	1	2	3	2	3	1	0	0	0	0	1	1	1	0	0	2	1	2	Text_and_illustrations	TRUE	2	1	1	1	0	0	1	1	0	3	7	2.58333333333333
1	66	French	France	Socio-Scientific Issues	2	1	1	4	1	2	3	2	3	2	0	0	0	0	1	1	1	0	0	1	0.5	2	Text_and_illustrations	TRUE	2	2	1	1	0	0	0	1	0	4	7	2.41666666666667
1	70	French	France	Socio-Scientific Issues	1	1	1	1	1	2	3	2	3	2	0	0	0	0	1	1	1	0	0	2	1	2	Text_and_illustrations	TRUE	2	2	1	1	0	0	2	0	0	4	8	2.08333333333333
1	70	French	France	Socio-Scientific Issues	8	1	1	1	1	2	3	2	3	2	0	0	0	0	1	1	0	0	0	2	1	2	Text_and_illustrations	TRUE	2	2	1	1	0	0	2	0	0	4	8	2.08333333333333
1	70	French	France	Socio-Scientific Issues	13	1	1	4	1	2	3	2	3	2	0	0	0	1	1	1	0	0	0	2	1	2	Text_and_illustrations	TRUE	3	2	1	1	0	0	2	1	0	5	10	3.25
1	54	French	France	Socio-Scientific Issues	3	1	1	4	1	3	3	2	3	2	0	0	0	0	1	1	0	0	0	2	1	2	Text_and_illustrations	TRUE	2	2	0	1	0	0	2	1	0	4	8	2.58333333333333
